project_id,legacy_ocms_code,as_of_date,pre_paimana_observation_months,pre_paimana_schedule_revision_count,pre_paimana_cost_revision_count,pre_paimana_initial_cost,pre_paimana_latest_known_cost,pre_paimana_max_cost_escalation_pct,pre_paimana_initial_doc,pre_paimana_latest_doc,pre_paimana_max_schedule_slippage_months,max_source_date
N16000508,N16000508,2026-01,1,0,0,16000508.0,16000508.0,0.0,2026-03,2026-03,0.0,2024-03
N16000535,N16000535,2026-01,0,0,0,,,0.0,,,0.0,
N18000142,N18000142,2026-01,11,0,2,3.0,375.0,12666.666666666668,2017-08,2017-08,0.0,2024-03
N18000177,N18000177,2026-01,10,1,0,3.0,3.0,0.0,2019-02,2019-06,4.0,2024-03
N18000272,N18000272,2026-01,6,0,0,18000272.0,18000272.0,0.0,2023-09,2023-09,0.0,2024-03
N18000286,N18000286,2026-01,4,0,2,300.0,355.0,25.333333333333336,2021-09,2021-09,0.0,2024-03
N18000293,N18000293,2026-01,3,0,2,320.0,366.0,21.25,2022-07,2022-07,0.0,2024-03
N18000295,N18000295,2026-01,3,0,2,200.0,359.0,89.5,2022-07,2022-07,0.0,2024-03
N18000296,N18000296,2026-01,3,2,2,150.0,368.0,630.0066666666667,2022-09,2022-09,0.0,2024-03
N18000319,N18000319,2026-01,3,0,2,150.0,371.0,154.0,2023-05,2023-05,0.0,2024-03
N18000320,N18000320,2026-01,3,0,2,245.0,374.0,52.6530612244898,2023-08,2023-08,0.0,2024-03
N18000321,N18000321,2026-01,3,0,2,245.0,373.0,52.244897959183675,2023-08,2023-08,0.0,2024-03
N18000322,N18000322,2026-01,3,2,2,245.0,370.0,51.02040816326531,2023-08,2023-08,0.0,2024-03
N18000328,N18000328,2026-01,3,0,0,18000328.0,18000328.0,0.0,2025-04,2025-04,0.0,2024-03
N18000330,N18000330,2026-01,3,0,0,18000330.0,18000330.0,0.0,2024-12,2024-12,0.0,2024-03
N18000331,N18000331,2026-01,3,0,0,18000331.0,18000331.0,0.0,2023-09,2023-09,0.0,2024-03
N18000332,N18000332,2026-01,2,0,0,18000332.0,18000332.0,0.0,2023-11,2023-11,0.0,2024-03
N18000335,N18000335,2026-01,2,0,1,435.0,434.0,0.0,2024-05,2024-05,0.0,2024-03
N18000343,N18000343,2026-01,2,0,1,428.0,18000343.0,4205587.61682243,2025-10,2025-10,0.0,2024-03
N18000345,N18000345,2026-01,2,0,0,200.0,200.0,0.0,2025-03,2025-03,0.0,2024-03
N18000346,N18000346,2026-01,2,0,1,377.0,356.0,0.0,2024-09,2024-09,0.0,2024-03
N18000347,N18000347,2026-01,2,0,0,500.0,500.0,0.0,2024-03,2024-03,0.0,2024-03
N18000348,N18000348,2026-01,2,0,1,386.0,364.0,0.0,2024-03,2024-03,0.0,2024-03
N18000349,N18000349,2026-01,2,0,1,389.0,361.0,0.0,2024-03,2024-03,0.0,2024-03
N18000350,N18000350,2026-01,2,0,0,18000350.0,18000350.0,0.0,2023-11,2023-11,0.0,2024-03
N18000351,N18000351,2026-01,2,1,1,11.0,18000351.0,163639454.54545453,2023-03,2025-11,32.0,2024-03
N18000353,N18000353,2026-01,2,0,1,426.0,18000353.0,4225334.976525822,2025-03,2025-03,0.0,2024-03
N18000356,N18000356,2026-01,2,0,0,8.1,8.1,0.0,2024-09,2024-09,0.0,2024-03
N18000357,N18000357,2026-01,2,1,1,11.0,3.0,0.0,2023-03,2024-12,21.0,2024-03
N18000358,N18000358,2026-01,2,0,0,18000358.0,18000358.0,0.0,2025-03,2025-03,0.0,2024-03
N18000359,N18000359,2026-01,2,0,0,2.0,2.0,0.0,2024-12,2024-12,0.0,2024-03
N18000360,N18000360,2026-01,2,0,0,4.5,4.5,0.0,2025-03,2025-03,0.0,2024-03
N18000361,N18000361,2026-01,2,0,1,430.0,4.5,0.0,2025-03,2025-03,0.0,2024-03
N18000365,N18000365,2026-01,2,0,1,1200.0,352.0,0.0,2024-12,2024-12,0.0,2024-03
N18000366,N18000366,2026-01,2,1,1,1095.01,1221.73,11.572497054821419,2025-01,2023-05,0.0,2024-03
N18000368,N18000368,2026-01,2,0,1,364.0,300.0,0.0,2023-11,2023-11,0.0,2024-03
N18000370,N18000370,2026-01,1,0,0,362.0,362.0,0.0,2019-11,2019-11,0.0,2024-03
N18000376,N18000376,2026-01,1,0,0,385.0,385.0,0.0,2025-04,2025-04,0.0,2024-03
N18000406,N18000406,2026-01,0,0,0,,,0.0,,,0.0,
N21000027,N21000027,2026-01,6,0,0,21000027.0,21000027.0,0.0,2021-05,2021-05,0.0,2024-03
N21000029,N21000029,2026-01,5,0,0,21000029.0,21000029.0,0.0,2023-09,2023-09,0.0,2024-03
N22000087,N22000087,2026-01,11,3,2,22000087.0,22000087.0,0.0,2018-03,2019-03,24.0,2024-03
N22000171,N22000171,2026-01,11,4,2,22000171.0,471.0,0.0,2004-04,2027-03,275.0,2024-03
N22000183,N22000183,2026-01,11,1,2,22000183.0,22000183.0,0.0,2011-04,2019-03,95.0,2024-03
N22000274,N22000274,2026-01,11,4,0,22000274.0,22000274.0,0.0,2000-04,2024-02,286.0,2024-03
N22000349,N22000349,2026-01,8,1,0,22000349.0,22000349.0,0.0,2020-12,2020-03,0.0,2024-03
N22000401,N22000401,2026-01,8,1,2,22000401.0,22000401.0,0.0,2024-12,2022-03,0.0,2024-03
N22000417,N22000417,2026-01,8,0,1,22000417.0,470.0,0.0,2020-03,2020-03,0.0,2024-03
N22000418,N22000418,2026-01,7,0,0,22000418.0,22000418.0,0.0,2020-03,2020-03,0.0,2024-03
N22000419,N22000419,2026-01,8,3,2,22000419.0,22000419.0,0.0,2018-03,2019-03,60.0,2024-03
N22000470,N22000470,2026-01,6,0,0,22000470.0,22000470.0,0.0,2019-12,2019-12,0.0,2024-03
N22000485,N22000485,2026-01,6,0,0,22000485.0,22000485.0,0.0,2021-12,2021-12,0.0,2024-03
N22000502,N22000502,2026-01,4,0,0,22000502.0,22000502.0,0.0,2016-08,2016-08,0.0,2024-03
N22000504,N22000504,2026-01,3,0,0,79.0,79.0,0.0,2020-03,2020-03,0.0,2024-03
N22000505,N22000505,2026-01,3,0,0,65.1,65.1,0.0,2024-03,2024-03,0.0,2024-03
N22000510,N22000510,2026-01,3,0,1,39.1,626.0,1501.0230179028133,2022-06,2022-06,0.0,2024-03
N22000511,N22000511,2026-01,2,0,1,462.0,444.0,0.0,2027-08,2027-08,0.0,2024-03
N22000515,N22000515,2026-01,2,0,1,459.0,455.0,0.0,2027-03,2027-03,0.0,2024-03
N22000518,N22000518,2026-01,2,0,1,501.0,491.0,0.0,2026-12,2026-12,0.0,2024-03
N22000519,N22000519,2026-01,2,0,1,8.0,22000519.0,275006387.5,2027-08,2027-08,0.0,2024-03
N22000522,N22000522,2026-01,2,0,0,20.0,20.0,0.0,2027-08,2027-08,0.0,2024-03
N22000523,N22000523,2026-01,2,0,1,475.0,7.64,0.0,2025-06,2025-06,0.0,2024-03
N22000525,N22000525,2026-01,2,0,0,22000525.0,22000525.0,0.0,2027-10,2027-10,0.0,2024-03
N22000526,N22000526,2026-01,2,0,0,23.0,23.0,0.0,2028-06,2028-06,0.0,2024-03
N22000528,N22000528,2026-01,2,1,1,3.0,474.0,15700.0,2022-10,2027-10,60.0,2024-03
N22000533,N22000533,2026-01,2,0,1,697.0,672.0,0.0,2025-12,2025-12,0.0,2024-03
N22000537,N22000537,2026-01,2,0,1,54.83,680.0,1140.1969724603318,2030-02,2030-02,0.0,2024-03
N22000547,N22000547,2026-01,2,0,1,41.53,675.0,1525.3310859619553,2030-03,2030-03,0.0,2024-03
N22000548,N22000548,2026-01,2,0,0,39.75,39.75,0.0,2030-05,2030-05,0.0,2024-03
N22000555,N22000555,2026-01,2,0,0,41.5,41.5,0.0,2026-03,2026-03,0.0,2024-03
N22000556,N22000556,2026-01,2,1,1,22000556.0,628.0,0.0,2012-04,2025-12,164.0,2024-03
N22000566,N22000566,2026-01,2,0,1,559.0,56.15,0.0,2024-12,2024-12,0.0,2024-03
N22000568,N22000568,2026-01,2,1,1,661.0,57.0,0.0,2026-03,2024-09,0.0,2024-03
N22000570,N22000570,2026-01,2,0,1,549.0,540.0,0.0,2027-08,2027-08,0.0,2024-03
N22000571,N22000571,2026-01,2,0,1,5.0,624.0,12380.0,2026-09,2026-09,0.0,2024-03
N22000589,N22000589,2026-01,2,0,1,574.0,22000589.0,3832755.2264808365,2025-03,2025-03,0.0,2024-03
N22000591,N22000591,2026-01,2,1,1,6.28,3.0,0.0,2026-12,2023-03,0.0,2024-03
N22000594,N22000594,2026-01,2,0,0,22000594.0,22000594.0,0.0,2026-11,2026-11,0.0,2024-03
N22000596,N22000596,2026-01,2,0,1,46.79,576.0,1131.03227185296,2025-03,2025-03,0.0,2024-03
N22000599,N22000599,2026-01,2,0,0,3.0,3.0,0.0,2026-03,2026-03,0.0,2024-03
N22000600,N22000600,2026-01,2,0,1,601.0,591.0,0.0,2026-12,2026-12,0.0,2024-03
N22000605,N22000605,2026-01,2,0,0,42.81,42.81,0.0,2028-02,2028-02,0.0,2024-03
N22000609,N22000609,2026-01,1,0,0,509.0,509.0,0.0,2024-02,2024-02,0.0,2023-08
N22000610,N22000610,2026-01,2,0,1,491.0,482.0,0.0,2024-03,2024-03,0.0,2024-03
N22000612,N22000612,2026-01,2,0,1,528.0,11.0,0.0,2025-06,2025-06,0.0,2024-03
N22000613,N22000613,2026-01,2,0,1,555.0,3.0,0.0,2024-06,2024-06,0.0,2024-03
N22000614,N22000614,2026-01,2,0,1,25.72,3.0,0.0,2027-03,2027-03,0.0,2024-03
N22000616,N22000616,2026-01,2,0,1,629.0,616.0,0.0,2030-06,2030-06,0.0,2024-03
N22000618,N22000618,2026-01,2,0,0,22000618.0,22000618.0,0.0,2028-03,2028-03,0.0,2024-03
N22000625,N22000625,2026-01,2,0,1,663.0,647.0,0.0,2026-03,2026-03,0.0,2024-03
N22000628,N22000628,2026-01,1,0,0,22000628.0,22000628.0,0.0,2016-09,2016-09,0.0,2024-03
N22000630,N22000630,2026-01,0,0,0,,,0.0,,,0.0,
N24000165,N24000165,2026-01,11,0,4,24000165.0,24000165.0,0.0,2013-02,2013-02,0.0,2024-03
N24000245,N24000245,2026-01,9,0,3,86.057,86.057,1648.8408845300207,2016-03,2016-03,0.0,2024-03
N24000247,N24000247,2026-01,7,0,3,121.0,965.0,1023.1404958677685,2017-02,2017-02,0.0,2024-03
N24000248,N24000248,2026-01,9,0,3,2.0,2.0,75200.0,2017-01,2017-01,0.0,2024-03
N24000301,N24000301,2026-01,9,0,3,58.0,58.0,1200.0,2015-10,2015-10,0.0,2024-03
N24000332,N24000332,2026-01,9,4,3,24000332.0,24000332.0,0.0,2015-02,2021-02,100.0,2024-03
N24000334,N24000334,2026-01,9,0,3,3.0,106.0,33966.66666666667,2015-11,2015-11,0.0,2024-03
N24000463,N24000463,2026-01,9,0,0,4.0,4.0,0.0,2018-06,2018-06,0.0,2024-03
N24000465,N24000465,2026-01,2,0,0,4.0,4.0,0.0,2016-08,2016-08,0.0,2024-03
N24000488,N24000488,2026-01,9,0,2,24000488.0,24000488.0,0.0,2018-12,2018-12,0.0,2024-03
N24000531,N24000531,2026-01,9,5,3,3.0,2.0,29433.333333333332,2013-10,2024-04,126.0,2024-03
N24000560,N24000560,2026-01,9,1,0,24000560.0,24000560.0,0.0,2016-03,2019-07,40.0,2024-03
N24000564,N24000564,2026-01,9,5,4,4.0,4.0,39000.0,2016-03,2020-07,76.0,2024-03
N24000567,N24000567,2026-01,8,3,0,7.09,7.09,0.0,2016-05,2019-08,39.0,2024-03
N24000570,N24000570,2026-01,8,3,2,180.478,180.478,424.71769412338335,2016-05,2019-08,39.0,2024-03
N24000576,N24000576,2026-01,8,0,3,2.0,2.0,44400.0,2016-05,2016-05,0.0,2024-03
N24000578,N24000578,2026-01,8,0,3,2.0,2.0,44500.0,2016-05,2016-05,0.0,2024-03
N24000603,N24000603,2026-01,8,1,3,24000603.0,24000603.0,0.0,2016-09,2019-03,30.0,2024-03
N24000649,N24000649,2026-01,8,5,0,401.2,401.2,0.0,2007-04,2020-12,170.0,2024-03
N24000659,N24000659,2026-01,8,3,3,4.0,4.0,28625.0,2020-03,2021-05,14.0,2024-03
N24000683,N24000683,2026-01,8,1,3,713.0,713.0,13.32398316970547,2017-04,2023-11,79.0,2024-03
N24000686,N24000686,2026-01,8,1,3,123.84,123.84,973.9664082687339,2016-08,2019-09,37.0,2024-03
N24000688,N24000688,2026-01,7,1,2,152.49,152.49,773.499901632894,2016-08,2022-08,72.0,2024-03
N24000697,N24000697,2026-01,7,4,3,24000697.0,24000697.0,0.0,2017-09,2020-09,58.0,2024-03
N24000704,N24000704,2026-01,7,4,3,4.0,4.0,26375.0,2010-10,2020-05,134.0,2024-03
N24000709,N24000709,2026-01,7,4,3,69.0,1621.0,2249.2753623188405,2018-01,2023-03,62.0,2024-03
N24000736,N24000736,2026-01,7,4,3,4.0,4.0,34700.0,2018-01,2020-09,53.0,2024-03
N24000741,N24000741,2026-01,7,1,3,2.0,2.0,80600.0,2018-05,2020-11,30.0,2024-03
N24000742,N24000742,2026-01,7,1,3,2.0,2.0,80650.0,2018-06,2020-11,29.0,2024-03
N24000743,N24000743,2026-01,7,1,3,2.0,2.0,80700.0,2018-05,2020-11,30.0,2024-03
N24000745,N24000745,2026-01,7,1,3,2.0,2.0,37050.0,2017-12,2019-12,24.0,2024-03
N24000749,N24000749,2026-01,7,2,3,206.0,25.0,420.3883495145631,2018-10,2018-03,23.0,2024-03
N24000752,N24000752,2026-01,7,2,4,132.375,132.375,907.7431539187912,2018-09,2020-09,60.0,2024-03
N24000753,N24000753,2026-01,7,1,4,4.0,4.0,33275.0,2018-09,2022-11,50.0,2024-03
N24000767,N24000767,2026-01,6,3,4,2.0,24000767.0,1200038250.0,2017-11,2022-12,65.0,2024-03
N24000768,N24000768,2026-01,6,3,4,2.0,32.5,73250.0,2018-03,2024-03,72.0,2024-03
N24000771,N24000771,2026-01,6,3,2,2.0,2.0,64950.0,2019-03,2021-09,44.0,2024-03
N24000772,N24000772,2026-01,6,0,2,2.0,2.0,72750.0,2019-12,2019-12,0.0,2024-03
N24000773,N24000773,2026-01,6,0,3,2.0,2.0,80800.0,2019-12,2019-12,0.0,2024-03
N24000774,N24000774,2026-01,6,0,3,235.0,235.0,588.9361702127659,2019-12,2019-12,0.0,2024-03
N24000776,N24000776,2026-01,6,0,3,2.0,2.0,80950.0,2019-11,2019-11,0.0,2024-03
N24000777,N24000777,2026-01,6,0,4,2.0,2.0,81000.0,2019-11,2019-11,0.0,2024-03
N24000778,N24000778,2026-01,6,0,4,2.0,850.0,81050.0,2019-11,2019-11,0.0,2024-03
N24000780,N24000780,2026-01,6,2,3,2.0,2.0,81150.0,2018-05,2023-04,59.0,2024-03
N24000782,N24000782,2026-01,6,1,2,2.0,2.0,81250.0,2018-07,2017-01,0.0,2024-03
N24000798,N24000798,2026-01,6,2,4,50.0,50.0,48001496.0,2018-03,2021-11,44.0,2024-03
N24000821,N24000821,2026-01,6,0,3,2.0,2.0,37300.0,2019-11,2019-11,0.0,2024-03
N24000851,N24000851,2026-01,6,2,3,8.0,8.0,14362.5,2021-07,2021-07,0.0,2024-03
N24000858,N24000858,2026-01,6,1,2,2.0,2.0,65250.0,2019-09,2023-07,46.0,2024-03
N24000880,N24000880,2026-01,6,0,3,2.0,2.0,82100.0,2020-09,2020-09,0.0,2024-03
N24000907,N24000907,2026-01,5,0,3,24000907.0,24000907.0,0.0,2020-08,2020-08,0.0,2024-03
N24000909,N24000909,2026-01,6,0,3,3.0,3.0,47200.0,2019-10,2019-10,0.0,2024-03
N24000910,N24000910,2026-01,6,0,3,2.0,2.0,70900.0,2020-11,2020-11,0.0,2024-03
N24000912,N24000912,2026-01,5,0,3,2.0,2.0,69800.0,2017-02,2017-02,0.0,2024-03
N24000914,N24000914,2026-01,5,0,4,2.0,1029.0,69900.0,2018-08,2018-08,0.0,2024-03
N24000917,N24000917,2026-01,5,0,3,2.0,2.0,70050.0,2018-08,2018-08,0.0,2024-03
N24000925,N24000925,2026-01,5,1,4,24000925.0,24000925.0,0.0,2019-05,2020-11,18.0,2024-03
N24000931,N24000931,2026-01,5,0,4,14.9,14.9,5081.208053691275,2017-05,2017-05,0.0,2024-03
N24000980,N24000980,2026-01,5,0,3,182.12,182.12,730.770920272348,2019-02,2019-02,0.0,2024-03
N24000982,N24000982,2026-01,5,0,3,40.0,40.0,3687.5,2019-05,2019-05,0.0,2024-03
N24000984,N24000984,2026-01,5,0,3,15.525,15.525,9671.336553945248,2019-12,2019-12,0.0,2024-03
N24000986,N24000986,2026-01,5,0,3,67.0,67.0,2167.1641791044776,2019-05,2019-05,0.0,2024-03
N24000990,N24000990,2026-01,5,0,3,113.9,113.9,1237.137840210711,2019-11,2019-11,0.0,2024-03
N24000993,N24000993,2026-01,5,1,4,187.723,234.434,712.8998577691599,2020-09,2023-04,31.0,2024-03
N24000998,N24000998,2026-01,5,1,2,24000998.0,24000998.0,0.0,2014-10,2023-01,99.0,2024-03
N24001003,N24001003,2026-01,5,0,0,24001003.0,24001003.0,0.0,2019-06,2019-06,0.0,2024-03
N24001008,N24001008,2026-01,5,0,4,24001008.0,1260.0,0.0,2019-07,2019-07,0.0,2024-03
N24001013,N24001013,2026-01,5,1,1,24001013.0,12.0,0.0,2019-06,2023-12,54.0,2024-03
N24001017,N24001017,2026-01,5,0,0,24001017.0,24001017.0,0.0,2019-06,2019-06,0.0,2024-03
N24001018,N24001018,2026-01,5,0,0,24001018.0,24001018.0,0.0,2019-06,2019-06,0.0,2024-03
N24001021,N24001021,2026-01,5,0,0,24001021.0,24001021.0,0.0,2019-06,2019-06,0.0,2024-03
N24001022,N24001022,2026-01,5,0,2,24001022.0,24001022.0,0.0,2019-09,2019-09,0.0,2024-03
N24001046,N24001046,2026-01,5,0,0,24001046.0,24001046.0,0.0,2019-07,2019-07,0.0,2024-03
N24001050,N24001050,2026-01,5,0,0,24001050.0,24001050.0,0.0,2019-12,2019-12,0.0,2024-03
N24001058,N24001058,2026-01,5,0,0,24001058.0,24001058.0,0.0,2019-12,2019-12,0.0,2024-03
N24001069,N24001069,2026-01,5,0,0,24001069.0,24001069.0,0.0,2019-09,2019-09,0.0,2024-03
N24001078,N24001078,2026-01,5,0,0,24001078.0,24001078.0,0.0,2019-12,2019-12,0.0,2024-03
N24001079,N24001079,2026-01,5,0,0,24001079.0,24001079.0,0.0,2020-06,2020-06,0.0,2024-03
N24001080,N24001080,2026-01,5,0,0,24001080.0,24001080.0,0.0,2019-12,2019-12,0.0,2024-03
N24001090,N24001090,2026-01,5,0,0,24001090.0,24001090.0,0.0,2019-07,2019-07,0.0,2024-03
N24001092,N24001092,2026-01,5,0,4,24001092.0,940.0,0.0,2019-07,2019-07,0.0,2024-03
N24001099,N24001099,2026-01,5,0,0,24001099.0,24001099.0,0.0,2019-07,2019-07,0.0,2024-03
N24001101,N24001101,2026-01,5,0,0,24001101.0,24001101.0,0.0,2019-07,2019-07,0.0,2024-03
N24001102,N24001102,2026-01,5,0,0,24001102.0,24001102.0,0.0,2019-07,2019-07,0.0,2024-03
N24001114,N24001114,2026-01,5,0,0,24001114.0,24001114.0,0.0,2019-12,2019-12,0.0,2024-03
N24001124,N24001124,2026-01,5,0,2,24001124.0,24001124.0,0.0,2019-06,2019-06,0.0,2024-03
N24001125,N24001125,2026-01,5,0,0,24001125.0,24001125.0,0.0,2019-06,2019-06,0.0,2024-03
N24001130,N24001130,2026-01,5,2,4,2.0,2.0,1200056400.0,2017-12,2017-12,0.0,2024-03
N24001138,N24001138,2026-01,5,0,0,24001138.0,24001138.0,0.0,2019-06,2019-06,0.0,2024-03
N24001156,N24001156,2026-01,5,0,3,544.2,544.2,90.92245497978682,2017-09,2017-09,0.0,2024-03
N24001157,N24001157,2026-01,5,0,3,243.2,243.2,327.6315789473684,2017-02,2017-02,0.0,2024-03
N24001158,N24001158,2026-01,5,0,3,442.0,442.0,135.52036199095022,2019-06,2019-06,0.0,2024-03
N24001159,N24001159,2026-01,5,0,2,20.15,20.15,5071.215880893301,2018-07,2018-07,0.0,2024-03
N24001160,N24001160,2026-01,5,0,3,194.9,194.9,435.1462288353002,2018-10,2018-10,0.0,2024-03
N24001161,N24001161,2026-01,5,0,3,24.6,24.6,4143.90243902439,2019-01,2019-01,0.0,2024-03
N24001162,N24001162,2026-01,5,0,4,489.845,489.845,113.33278894344127,2018-10,2018-10,0.0,2024-03
N24001164,N24001164,2026-01,5,0,3,2.0,2.0,52250.0,2017-03,2017-03,0.0,2024-03
N24001165,N24001165,2026-01,5,2,4,2.0,2.0,52300.0,2017-03,2017-03,19.0,2024-03
N24001166,N24001166,2026-01,5,0,3,56.0,56.0,1773.2142857142858,2016-01,2016-01,0.0,2024-03
N24001168,N24001168,2026-01,5,4,3,129.0,129.0,714.7286821705427,2020-05,2023-12,43.0,2024-03
N24001172,N24001172,2026-01,5,0,3,4.4,4.4,23831.81818181818,2017-08,2017-08,0.0,2024-03
N24001173,N24001173,2026-01,5,0,4,180.865,180.865,482.7550935780831,2019-05,2019-05,0.0,2024-03
N24001179,N24001179,2026-01,5,0,3,2.0,2.0,67450.0,2020-11,2020-11,0.0,2024-03
N24001180,N24001180,2026-01,5,2,4,2.0,2.0,67500.0,2022-12,2022-12,0.0,2024-03
N24001216,N24001216,2026-01,5,0,3,2.0,2.0,50900.0,2021-09,2021-09,0.0,2024-03
N24001217,N24001217,2026-01,5,0,3,43.0,43.0,2039.53488372093,2016-08,2016-08,0.0,2024-03
N24001221,N24001221,2026-01,5,0,3,78.0,78.0,1084.6153846153848,2016-10,2016-10,0.0,2024-03
N24001222,N24001222,2026-01,5,0,2,78.0,78.0,1085.897435897436,2016-07,2016-07,0.0,2024-03
N24001244,N24001244,2026-01,4,0,3,823.0,1080.0,39.48967193195625,2022-04,2022-04,0.0,2024-03
N24001254,N24001254,2026-01,4,0,1,1471.0,2.0,0.0,2022-06,2022-06,0.0,2024-03
N24001259,N24001259,2026-01,4,0,2,1356.0,2.0,0.0,2022-04,2022-04,0.0,2024-03
N24001271,N24001271,2026-01,4,0,2,1294.0,2.0,0.0,2022-08,2022-08,0.0,2024-03
N24001272,N24001272,2026-01,4,0,2,1295.0,2.0,0.0,2022-06,2022-06,0.0,2024-03
N24001273,N24001273,2026-01,4,0,3,1296.0,1236.0,0.0,2022-08,2022-08,0.0,2024-03
N24001286,N24001286,2026-01,4,0,2,1362.0,2.0,0.0,2022-06,2022-06,0.0,2024-03
N24001303,N24001303,2026-01,4,0,2,910.0,4.0,0.0,2020-12,2020-12,0.0,2024-03
N24001309,N24001309,2026-01,3,0,1,24001309.0,1117.0,0.0,2022-06,2022-06,0.0,2024-03
N24001317,N24001317,2026-01,3,0,0,2.0,2.0,0.0,2022-01,2022-01,0.0,2024-03
N24001322,N24001322,2026-01,3,0,1,1325.0,2.0,0.0,2022-05,2022-05,0.0,2024-03
N24001325,N24001325,2026-01,3,0,1,1326.0,2.0,0.0,2023-05,2023-05,0.0,2024-03
N24001339,N24001339,2026-01,3,0,1,1183.0,24001339.0,2028753.6770921387,2022-04,2022-04,0.0,2024-03
N24001343,N24001343,2026-01,3,0,0,24001343.0,24001343.0,0.0,2023-01,2023-01,0.0,2024-03
N24001353,N24001353,2026-01,3,0,0,24001353.0,24001353.0,0.0,2022-12,2022-12,0.0,2024-03
N24001356,N24001356,2026-01,3,1,2,2.0,18.0,55650.0,2022-12,2021-03,0.0,2024-03
N24001360,N24001360,2026-01,3,0,1,1184.0,24001360.0,2027041.891891892,2022-12,2022-12,0.0,2024-03
N24001361,N24001361,2026-01,3,0,1,1331.0,2.0,0.0,2023-09,2023-09,0.0,2024-03
N24001363,N24001363,2026-01,3,0,1,1401.0,4.0,0.0,2022-12,2022-12,0.0,2024-03
N24001366,N24001366,2026-01,3,0,0,24001366.0,24001366.0,0.0,2023-01,2023-01,0.0,2024-03
N24001370,N24001370,2026-01,3,1,2,938.0,11.0,6.396588486140725,2017-09,2017-02,0.0,2024-03
N24001381,N24001381,2026-01,3,0,1,870.0,2.0,0.0,2021-04,2021-04,0.0,2024-03
N24001382,N24001382,2026-01,3,0,1,871.0,2.0,0.0,2021-03,2021-03,0.0,2024-03
N24001383,N24001383,2026-01,3,0,1,872.0,75.0,0.0,2021-04,2021-04,0.0,2024-03
N24001387,N24001387,2026-01,3,0,1,928.0,2.0,0.0,2017-09,2017-09,0.0,2024-03
N24001388,N24001388,2026-01,3,0,1,929.0,24001388.0,2583472.443487621,2019-12,2019-12,0.0,2024-03
N24001389,N24001389,2026-01,3,0,0,24001389.0,24001389.0,0.0,2022-06,2022-06,0.0,2024-03
N24001391,N24001391,2026-01,3,0,1,734.0,70.0,0.0,2022-04,2022-04,0.0,2024-03
N24001397,N24001397,2026-01,3,0,1,24001397.0,1216.0,0.0,2023-03,2023-03,0.0,2024-03
N24001401,N24001401,2026-01,3,0,0,24001401.0,24001401.0,0.0,2023-03,2023-03,0.0,2024-03
N24001402,N24001402,2026-01,3,0,0,24001402.0,24001402.0,0.0,2023-03,2023-03,0.0,2024-03
N24001404,N24001404,2026-01,3,2,2,24001404.0,1259.0,0.0,2023-03,2023-03,0.0,2024-03
N24001405,N24001405,2026-01,3,0,2,24001405.0,24001405.0,0.0,2023-10,2023-10,0.0,2024-03
N24001408,N24001408,2026-01,3,0,0,2.0,2.0,0.0,2025-07,2025-07,0.0,2024-03
N24001424,N24001424,2026-01,3,1,1,1449.0,4.0,0.0,2022-03,2023-09,18.0,2024-03
N24001426,N24001426,2026-01,3,0,1,931.0,4.0,0.0,2021-10,2021-10,0.0,2024-03
N24001427,N24001427,2026-01,2,0,0,165.0,165.0,0.0,2023-04,2023-04,0.0,2024-03
N24001428,N24001428,2026-01,2,0,0,29.0,29.0,0.0,2021-11,2021-11,0.0,2024-03
N24001430,N24001430,2026-01,2,0,0,67.0,67.0,0.0,2022-01,2022-01,0.0,2024-03
N24001439,N24001439,2026-01,2,0,0,24001439.0,24001439.0,0.0,2023-05,2023-05,0.0,2024-03
N24001440,N24001440,2026-01,2,0,0,24001440.0,24001440.0,0.0,2023-05,2023-05,0.0,2024-03
N24001448,N24001448,2026-01,2,0,1,806.0,132.0,0.0,2022-02,2022-02,0.0,2024-03
N24001453,N24001453,2026-01,2,0,0,24001453.0,24001453.0,0.0,2023-12,2023-12,0.0,2024-03
N24001455,N24001455,2026-01,2,0,0,4.0,4.0,0.0,2022-08,2022-08,0.0,2024-03
N24001456,N24001456,2026-01,2,0,0,2.0,2.0,0.0,2024-02,2024-02,0.0,2024-03
N24001464,N24001464,2026-01,2,0,0,35.0,35.0,0.0,2023-08,2023-08,0.0,2024-03
N24001467,N24001467,2026-01,2,0,1,775.0,2.0,0.0,2024-02,2024-02,0.0,2024-03
N24001468,N24001468,2026-01,2,0,1,736.0,24001468.0,3260969.0217391304,2022-06,2022-06,0.0,2024-03
N24001472,N24001472,2026-01,2,0,0,151.0,151.0,0.0,2023-12,2023-12,0.0,2024-03
N24001475,N24001475,2026-01,2,1,1,1156.0,2.0,0.0,2022-03,2024-12,33.0,2024-03
N24001480,N24001480,2026-01,2,0,0,15.089,15.089,0.0,2024-04,2024-04,0.0,2024-03
N24001488,N24001488,2026-01,2,0,0,117.0,117.0,0.0,2023-09,2023-09,0.0,2024-03
N24001503,N24001503,2026-01,2,0,1,4.0,1336.0,33300.0,2023-09,2023-09,0.0,2024-03
N24001505,N24001505,2026-01,2,0,0,50.7,50.7,0.0,2024-03,2024-03,0.0,2024-03
N24001516,N24001516,2026-01,2,0,0,148.0,148.0,0.0,2024-02,2024-02,0.0,2024-03
