agency,as_of_date,window,completed_count,delay_count,delay_rate_raw,delay_rate_smoothed,mean_delay_months,median_delay_months,cost_obs_count,cost_overrun_count,cost_overrun_rate_raw,cost_overrun_rate_smoothed,mean_cost_overrun_pct,median_cost_overrun_pct,max_source_date
"(NATIONAL 
PH.II,2025-05,3y,0,0,,0.972972972972973,,,0,0,,0.6185567010309279,,,
"PHASE 
II",2025-05,lifetime,2,2,1.0,0.9615055603079555,118.0,118.0,0,0,,0.6185567010309279,,,2022-03
"PHASE 
II",2025-05,10y,2,2,1.0,0.9832589285714286,118.0,118.0,0,0,,0.6185567010309279,,,2022-03
"PHASE 
II",2025-05,5y,2,2,1.0,0.9908424908424909,118.0,118.0,0,0,,0.6185567010309279,,,2022-03
"PHASE 
II",2025-05,3y,0,0,,0.9696969696969697,,,0,0,,0.6185567010309279,,,
PHASE -II,2025-05,lifetime,1,1,1.0,0.9612403100775194,60.0,60.0,0,0,,0.6185567010309279,,,2020-06
PHASE -II,2025-05,10y,1,1,1.0,0.9537037037037037,60.0,60.0,0,0,,0.6185567010309279,,,2020-06
PHASE -II,2025-05,5y,1,1,1.0,0.9583333333333334,60.0,60.0,0,0,,0.6185567010309279,,,2020-06
PHASE -II,2025-05,3y,0,0,,1.0,,,0,0,,0.6185567010309279,,,
PHASE 1,2025-05,lifetime,1,0,0.0,0.010504201680672268,0.0,0.0,0,0,,0.6185567010309279,,,2021-11
PHASE 1,2025-05,10y,1,0,0.0,0.011061946902654865,0.0,0.0,0,0,,0.6395348837209303,,,2021-11
PHASE 1,2025-05,5y,1,0,0.0,0.01358695652173913,0.0,0.0,0,0,,0.6282051282051282,,,2021-11
PHASE 1,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PHASE 1A,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
PHASE 1A,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
PHASE 1A,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
PHASE 1A,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PHASE I,2025-05,lifetime,1,1,1.0,0.8937360178970918,22.0,22.0,0,0,,0.6185567010309279,,,2022-08
PHASE I,2025-05,10y,1,1,1.0,0.8684210526315789,22.0,22.0,0,0,,0.6185567010309279,,,2022-08
PHASE I,2025-05,5y,1,1,1.0,0.8558897243107769,22.0,22.0,0,0,,0.6185567010309279,,,2022-08
PHASE I,2025-05,3y,1,1,1.0,0.8084291187739462,22.0,22.0,0,0,,0.6185567010309279,,,2022-08
PHASE II,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
PHASE II,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
PHASE II,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
PHASE II,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
"PHASE-
1",2025-05,lifetime,1,1,1.0,0.9739583333333334,48.0,48.0,0,0,,0.6185567010309279,,,2019-03
"PHASE-
1",2025-05,10y,1,1,1.0,0.9722222222222222,48.0,48.0,0,0,,0.6185567010309279,,,2019-03
"PHASE-
1",2025-05,5y,0,0,,1.0,,,0,0,,0.6185567010309279,,,
"PHASE-
1",2025-05,3y,0,0,,1.0,,,0,0,,0.6185567010309279,,,
PHASE-1,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
PHASE-1,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
PHASE-1,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
PHASE-1,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PHASE-1: 3 X 800 MW,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
PHASE-1: 3 X 800 MW,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
PHASE-1: 3 X 800 MW,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
PHASE-1: 3 X 800 MW,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PHASE-I,2025-05,lifetime,3,2,0.6666666666666666,0.8022088353413654,3.0,2.0,0,0,,0.6185567010309279,,,2020-04
PHASE-I,2025-05,10y,3,2,0.6666666666666666,0.8156424581005587,3.0,2.0,0,0,,0.6185567010309279,,,2020-04
PHASE-I,2025-05,5y,0,0,,0.96875,,,0,0,,0.6185567010309279,,,
PHASE-I,2025-05,3y,0,0,,0.9230769230769231,,,0,0,,0.6185567010309279,,,
PHASE-I) (AJ/DRGB-PACKAGE-6,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
PHASE-I) (AJ/DRGB-PACKAGE-6,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
PHASE-I) (AJ/DRGB-PACKAGE-6,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
PHASE-I) (AJ/DRGB-PACKAGE-6,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PHASE-I) (AJ/DRGB-PACKAGE-7,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
PHASE-I) (AJ/DRGB-PACKAGE-7,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
PHASE-I) (AJ/DRGB-PACKAGE-7,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
PHASE-I) (AJ/DRGB-PACKAGE-7,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PHASE-II,2025-05,lifetime,1,1,1.0,0.8937360178970918,14.0,14.0,0,0,,0.6185567010309279,,,2011-12
PHASE-II,2025-05,10y,0,0,,0.8421052631578947,,,0,0,,0.6185567010309279,,,
PHASE-II,2025-05,5y,0,0,,0.8270676691729323,,,0,0,,0.6185567010309279,,,
PHASE-II,2025-05,3y,0,0,,0.7701149425287356,,,0,0,,0.6185567010309279,,,
"PK-IV,NH15",2025-05,lifetime,1,1,1.0,1.0,51.0,51.0,0,0,,0.6185567010309279,,,2012-02
"PK-IV,NH15",2025-05,10y,0,0,,0.8364983788791107,,,0,0,,0.6185567010309279,,,
"PK-IV,NH15",2025-05,5y,0,0,,0.8364983788791107,,,0,0,,0.6185567010309279,,,
"PK-IV,NH15",2025-05,3y,0,0,,0.8364983788791107,,,0,0,,0.6185567010309279,,,
PKG - 2,2025-05,lifetime,1,1,1.0,0.9792408066429418,11.0,11.0,0,0,,0.6185567010309279,,,2019-03
PKG - 2,2025-05,10y,1,1,1.0,0.9817518248175183,11.0,11.0,0,0,,0.6185567010309279,,,2019-03
PKG - 2,2025-05,5y,0,0,,0.9742268041237113,,,0,0,,0.6185567010309279,,,
PKG - 2,2025-05,3y,0,0,,0.972972972972973,,,0,0,,0.6185567010309279,,,
PKG ? II,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
PKG ? II,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
PKG ? II,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
PKG ? II,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PKG I,2025-05,lifetime,2,1,0.5,0.8245164297366581,13.5,13.5,0,0,,0.6185567010309279,,,2024-04
PKG I,2025-05,10y,2,1,0.5,0.8220779220779221,13.5,13.5,0,0,,0.6185567010309279,,,2024-04
PKG I,2025-05,5y,2,1,0.5,0.8226600985221675,13.5,13.5,0,0,,0.6185567010309279,,,2024-04
PKG I,2025-05,3y,2,1,0.5,0.8113553113553114,13.5,13.5,0,0,,0.6185567010309279,,,2024-04
PKG II,2025-05,lifetime,2,2,1.0,0.967373572593801,16.0,16.0,0,0,,0.6185567010309279,,,2024-03
PKG II,2025-05,10y,2,2,1.0,0.964935064935065,16.0,16.0,0,0,,0.6185567010309279,,,2024-03
PKG II,2025-05,5y,2,2,1.0,0.9655172413793104,16.0,16.0,0,0,,0.6185567010309279,,,2024-03
PKG II,2025-05,3y,2,2,1.0,0.9542124542124543,16.0,16.0,0,0,,0.6185567010309279,,,2024-03
PKG III,2025-05,lifetime,2,2,1.0,0.967373572593801,24.5,24.5,0,0,,0.6185567010309279,,,2023-11
PKG III,2025-05,10y,2,2,1.0,0.964935064935065,24.5,24.5,0,0,,0.6185567010309279,,,2023-11
PKG III,2025-05,5y,2,2,1.0,0.9655172413793104,24.5,24.5,0,0,,0.6185567010309279,,,2023-11
PKG III,2025-05,3y,2,2,1.0,0.9542124542124543,24.5,24.5,0,0,,0.6185567010309279,,,2023-11
PKG IV,2025-05,lifetime,1,1,1.0,0.9619358346927678,10.0,10.0,0,0,,0.6185567010309279,,,2024-03
PKG IV,2025-05,10y,1,1,1.0,0.9590909090909091,10.0,10.0,0,0,,0.6185567010309279,,,2024-03
PKG IV,2025-05,5y,1,1,1.0,0.9597701149425287,10.0,10.0,0,0,,0.6185567010309279,,,2024-03
PKG IV,2025-05,3y,1,1,1.0,0.9465811965811967,10.0,10.0,0,0,,0.6185567010309279,,,2024-03
PKG- 2A,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
PKG- 2A,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
PKG- 2A,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
PKG- 2A,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PKG- 2B,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
PKG- 2B,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
PKG- 2B,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
PKG- 2B,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PKG- 4A,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
PKG- 4A,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
PKG- 4A,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
PKG- 4A,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PKG- 4B,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
PKG- 4B,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
PKG- 4B,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
PKG- 4B,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PKG- IB,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
PKG- IB,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
PKG- IB,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
PKG- IB,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PKG- III,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
PKG- III,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
PKG- III,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
PKG- III,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PKG-1,2025-05,lifetime,3,2,0.6666666666666666,0.2578781512605042,21.666666666666668,6.0,0,0,,0.6185567010309279,,,2023-03
PKG-1,2025-05,10y,3,2,0.6666666666666666,0.25829646017699115,21.666666666666668,6.0,0,0,,0.6395348837209303,,,2023-03
PKG-1,2025-05,5y,3,2,0.6666666666666666,0.2601902173913043,21.666666666666668,6.0,0,0,,0.6282051282051282,,,2023-03
PKG-1,2025-05,3y,3,2,0.6666666666666666,0.2630208333333333,21.666666666666668,6.0,0,0,,0.578125,,,2023-03
PKG-3,2025-05,lifetime,1,1,1.0,0.9792408066429418,2.0,2.0,0,0,,0.6185567010309279,,,2024-04
PKG-3,2025-05,10y,1,1,1.0,0.9817518248175183,2.0,2.0,0,0,,0.6185567010309279,,,2024-04
PKG-3,2025-05,5y,1,1,1.0,0.9785223367697594,2.0,2.0,0,0,,0.6185567010309279,,,2024-04
PKG-3,2025-05,3y,1,1,1.0,0.9774774774774775,2.0,2.0,0,0,,0.6185567010309279,,,2024-04
PKG-4,2025-05,lifetime,1,0,0.0,0.010504201680672268,0.0,0.0,0,0,,0.6185567010309279,,,2022-04
PKG-4,2025-05,10y,1,0,0.0,0.011061946902654865,0.0,0.0,0,0,,0.6395348837209303,,,2022-04
PKG-4,2025-05,5y,1,0,0.0,0.01358695652173913,0.0,0.0,0,0,,0.6282051282051282,,,2022-04
PKG-4,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PKG-7,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
PKG-7,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
PKG-7,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
PKG-7,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PKG-I,2025-05,lifetime,7,6,0.8571428571428571,0.8976345840130505,28.857142857142858,33.0,0,0,,0.6185567010309279,,,2024-03
PKG-I,2025-05,10y,7,6,0.8571428571428571,0.8962121212121211,28.857142857142858,33.0,0,0,,0.6185567010309279,,,2024-03
PKG-I,2025-05,5y,6,5,0.8333333333333334,0.8871473354231975,33.166666666666664,34.5,0,0,,0.6185567010309279,,,2024-03
PKG-I,2025-05,3y,6,5,0.8333333333333334,0.8799533799533799,33.166666666666664,34.5,0,0,,0.6185567010309279,,,2024-03
PKG-II,2025-05,lifetime,4,4,1.0,0.9746238897951786,42.5,40.5,0,0,,0.6185567010309279,,,2024-03
PKG-II,2025-05,10y,4,4,1.0,0.9727272727272727,42.5,40.5,0,0,,0.6185567010309279,,,2024-03
PKG-II,2025-05,5y,3,3,1.0,0.9698275862068966,48.666666666666664,57.0,0,0,,0.6185567010309279,,,2024-03
PKG-II,2025-05,3y,3,3,1.0,0.9599358974358975,48.666666666666664,57.0,0,0,,0.6185567010309279,,,2024-03
PKG-III,2025-05,lifetime,2,2,1.0,0.967373572593801,40.0,40.0,0,0,,0.6185567010309279,,,2023-03
PKG-III,2025-05,10y,2,2,1.0,0.964935064935065,40.0,40.0,0,0,,0.6185567010309279,,,2023-03
PKG-III,2025-05,5y,1,1,1.0,0.9597701149425287,56.0,56.0,0,0,,0.6185567010309279,,,2023-03
PKG-III,2025-05,3y,1,1,1.0,0.9465811965811967,56.0,56.0,0,0,,0.6185567010309279,,,2023-03
PKG-IV,2025-05,lifetime,1,1,1.0,0.9792408066429418,12.0,12.0,0,0,,0.6185567010309279,,,2019-03
PKG-IV,2025-05,10y,1,1,1.0,0.9817518248175183,12.0,12.0,0,0,,0.6185567010309279,,,2019-03
PKG-IV,2025-05,5y,0,0,,0.9742268041237113,,,0,0,,0.6185567010309279,,,
PKG-IV,2025-05,3y,0,0,,0.972972972972973,,,0,0,,0.6185567010309279,,,
PKG-V,2025-05,lifetime,1,1,1.0,0.9792408066429418,12.0,12.0,0,0,,0.6185567010309279,,,2019-03
PKG-V,2025-05,10y,1,1,1.0,0.9817518248175183,12.0,12.0,0,0,,0.6185567010309279,,,2019-03
PKG-V,2025-05,5y,0,0,,0.9742268041237113,,,0,0,,0.6185567010309279,,,
PKG-V,2025-05,3y,0,0,,0.972972972972973,,,0,0,,0.6185567010309279,,,
PKG-VI,2025-05,lifetime,1,1,1.0,0.9792408066429418,12.0,12.0,0,0,,0.6185567010309279,,,2019-03
PKG-VI,2025-05,10y,1,1,1.0,0.9817518248175183,12.0,12.0,0,0,,0.6185567010309279,,,2019-03
PKG-VI,2025-05,5y,0,0,,0.9742268041237113,,,0,0,,0.6185567010309279,,,
PKG-VI,2025-05,3y,0,0,,0.972972972972973,,,0,0,,0.6185567010309279,,,
PKG?III,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
PKG?III,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
PKG?III,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
PKG?III,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
"PMAY, MINISTRY OF HOUSING AND URBAN AFFAIRS",2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
"PMAY, MINISTRY OF HOUSING AND URBAN AFFAIRS",2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
"PMAY, MINISTRY OF HOUSING AND URBAN AFFAIRS",2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
"PMAY, MINISTRY OF HOUSING AND URBAN AFFAIRS",2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PMSSY AND INSTITUTE OF NATIONAL IMPORTANCE,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
PMSSY AND INSTITUTE OF NATIONAL IMPORTANCE,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
PMSSY AND INSTITUTE OF NATIONAL IMPORTANCE,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
PMSSY AND INSTITUTE OF NATIONAL IMPORTANCE,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PMSSY/INSTITUTE OF NATIONAL IMPORTANCE (INI),2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
PMSSY/INSTITUTE OF NATIONAL IMPORTANCE (INI),2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
PMSSY/INSTITUTE OF NATIONAL IMPORTANCE (INI),2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
PMSSY/INSTITUTE OF NATIONAL IMPORTANCE (INI),2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
POL,2025-05,lifetime,1,1,1.0,0.8937360178970918,8.0,8.0,0,0,,0.6185567010309279,,,2017-03
POL,2025-05,10y,1,1,1.0,0.8684210526315789,8.0,8.0,0,0,,0.6185567010309279,,,2017-03
POL,2025-05,5y,0,0,,0.8270676691729323,,,0,0,,0.6185567010309279,,,
POL,2025-05,3y,0,0,,0.7701149425287356,,,0,0,,0.6185567010309279,,,
"PORT 
TRUST",2025-05,lifetime,1,1,1.0,0.9038461538461539,23.0,23.0,0,0,,0.6185567010309279,,,2011-03
"PORT 
TRUST",2025-05,10y,0,0,,1.0,,,0,0,,0.6185567010309279,,,
"PORT 
TRUST",2025-05,5y,0,0,,0.8364983788791107,,,0,0,,0.6185567010309279,,,
"PORT 
TRUST",2025-05,3y,0,0,,0.8364983788791107,,,0,0,,0.6185567010309279,,,
PORT CONNECTIVITY,2025-05,lifetime,2,2,1.0,1.0,75.5,75.5,0,0,,0.6185567010309279,,,2013-03
PORT CONNECTIVITY,2025-05,10y,0,0,,0.8364983788791107,,,0,0,,0.6185567010309279,,,
PORT CONNECTIVITY,2025-05,5y,0,0,,0.8364983788791107,,,0,0,,0.6185567010309279,,,
PORT CONNECTIVITY,2025-05,3y,0,0,,0.8364983788791107,,,0,0,,0.6185567010309279,,,
PORT TRUST,2025-05,lifetime,6,6,1.0,0.9475524475524476,45.833333333333336,48.0,0,0,,0.6185567010309279,,,2015-03
PORT TRUST,2025-05,10y,0,0,,1.0,,,0,0,,0.6185567010309279,,,
PORT TRUST,2025-05,5y,0,0,,0.8364983788791107,,,0,0,,0.6185567010309279,,,
PORT TRUST,2025-05,3y,0,0,,0.8364983788791107,,,0,0,,0.6185567010309279,,,
"POWER 
GRID CORPORATION OF INDIA LIMITED",2025-05,lifetime,19,15,0.7894736842105263,0.8090696117804551,14.789473684210526,11.0,0,0,,0.6185567010309279,,,2019-10
"POWER 
GRID CORPORATION OF INDIA LIMITED",2025-05,10y,10,8,0.8,0.8350093109869647,19.6,18.0,0,0,,0.6185567010309279,,,2019-10
"POWER 
GRID CORPORATION OF INDIA LIMITED",2025-05,5y,0,0,,0.96875,,,0,0,,0.6185567010309279,,,
"POWER 
GRID CORPORATION OF INDIA LIMITED",2025-05,3y,0,0,,0.9230769230769231,,,0,0,,0.6185567010309279,,,
"POWER GRID 
CORPORATION OF INDIA LIMITED",2025-05,lifetime,23,21,0.9130434782608695,0.9077739529546758,21.73913043478261,23.0,0,0,,0.6185567010309279,,,2023-04
"POWER GRID 
CORPORATION OF INDIA LIMITED",2025-05,10y,16,16,1.0,0.9773876030859272,29.1875,28.5,0,0,,0.6185567010309279,,,2023-04
"POWER GRID 
CORPORATION OF INDIA LIMITED",2025-05,5y,5,5,1.0,0.984375,34.2,29.0,0,0,,0.6185567010309279,,,2023-04
"POWER GRID 
CORPORATION OF INDIA LIMITED",2025-05,3y,1,1,1.0,0.935897435897436,50.0,50.0,0,0,,0.6185567010309279,,,2023-04
"POWER GRID CORPORATION 
OF INDIA LIMITED",2025-05,lifetime,2,2,1.0,0.916810097532989,10.5,10.5,0,0,,0.6185567010309279,,,2015-01
"POWER GRID CORPORATION 
OF INDIA LIMITED",2025-05,10y,0,0,,0.9050279329608939,,,0,0,,0.6185567010309279,,,
"POWER GRID CORPORATION 
OF INDIA LIMITED",2025-05,5y,0,0,,0.96875,,,0,0,,0.6185567010309279,,,
"POWER GRID CORPORATION 
OF INDIA LIMITED",2025-05,3y,0,0,,0.9230769230769231,,,0,0,,0.6185567010309279,,,
"POWER GRID CORPORATION OF 
INDIA LIMITED",2025-05,lifetime,11,9,0.8181818181818182,0.8386044176706827,26.818181818181817,21.0,0,0,,0.6185567010309279,,,2021-09
"POWER GRID CORPORATION OF 
INDIA LIMITED",2025-05,10y,8,6,0.75,0.8096261280618824,31.25,23.0,0,0,,0.6185567010309279,,,2021-09
"POWER GRID CORPORATION OF 
INDIA LIMITED",2025-05,5y,1,1,1.0,0.9739583333333334,107.0,107.0,0,0,,0.6185567010309279,,,2021-09
"POWER GRID CORPORATION OF 
INDIA LIMITED",2025-05,3y,0,0,,0.9230769230769231,,,0,0,,0.6185567010309279,,,
"POWER GRID CORPORATION OF INDIA 
LIMITED",2025-05,lifetime,9,8,0.8888888888888888,0.8869764773379231,25.444444444444443,31.0,0,0,,0.6185567010309279,,,2023-04
"POWER GRID CORPORATION OF INDIA 
LIMITED",2025-05,10y,5,5,1.0,0.9525139664804471,34.4,34.0,0,0,,0.6185567010309279,,,2023-04
"POWER GRID CORPORATION OF INDIA 
LIMITED",2025-05,5y,2,2,1.0,0.9776785714285714,31.0,31.0,0,0,,0.6185567010309279,,,2023-04
"POWER GRID CORPORATION OF INDIA 
LIMITED",2025-05,3y,1,1,1.0,0.935897435897436,33.0,33.0,0,0,,0.6185567010309279,,,2023-04
POWER GRID CORPORATION OF INDIA LIMITED,2025-05,lifetime,80,66,0.825,0.8284431845027168,22.125,13.0,0,0,,0.6185567010309279,,,2023-04
POWER GRID CORPORATION OF INDIA LIMITED,2025-05,10y,57,50,0.8771929824561403,0.8794377365291044,26.263157894736842,16.0,0,0,,0.6185567010309279,,,2023-04
POWER GRID CORPORATION OF INDIA LIMITED,2025-05,5y,16,16,1.0,0.9925595238095238,44.375,43.5,0,0,,0.6185567010309279,,,2023-04
POWER GRID CORPORATION OF INDIA LIMITED,2025-05,3y,4,4,1.0,0.9572649572649574,41.75,34.0,0,0,,0.6185567010309279,,,2023-04
POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],2025-05,lifetime,4,0,0.0,0.007002801120448179,-20.75,-21.5,1,1,1.0,0.6821305841924398,33.13325330132052,33.13325330132052,2025-04
POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],2025-05,10y,4,0,0.0,0.007374631268436577,-20.75,-21.5,1,1,1.0,0.6996124031007752,33.13325330132052,33.13325330132052,2025-04
POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],2025-05,5y,4,0,0.0,0.009057971014492754,-20.75,-21.5,1,1,1.0,0.69017094017094,33.13325330132052,33.13325330132052,2025-04
POWER GRID CORPORATION OF INDIA LIMITED [POWERGRID],2025-05,3y,4,0,0.0,0.011574074074074073,-20.75,-21.5,1,1,1.0,0.6484375,33.13325330132052,33.13325330132052,2025-04
POWERGRID FATEHGARH BARMER AUGMENTATION TRANSMISSION LIMITED,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
POWERGRID FATEHGARH BARMER AUGMENTATION TRANSMISSION LIMITED,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
POWERGRID FATEHGARH BARMER AUGMENTATION TRANSMISSION LIMITED,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
POWERGRID FATEHGARH BARMER AUGMENTATION TRANSMISSION LIMITED,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
POWERGRID KURNOOL-IV TRANSMISSION LIMITED,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
POWERGRID KURNOOL-IV TRANSMISSION LIMITED,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
POWERGRID KURNOOL-IV TRANSMISSION LIMITED,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
POWERGRID KURNOOL-IV TRANSMISSION LIMITED,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PPA,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
PPA,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
PPA,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
PPA,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PRP-VI,2025-05,lifetime,1,1,1.0,0.8937360178970918,30.0,30.0,0,0,,0.6185567010309279,,,2023-06
PRP-VI,2025-05,10y,1,1,1.0,0.8684210526315789,30.0,30.0,0,0,,0.6185567010309279,,,2023-06
PRP-VI,2025-05,5y,1,1,1.0,0.8558897243107769,30.0,30.0,0,0,,0.6185567010309279,,,2023-06
PRP-VI,2025-05,3y,1,1,1.0,0.8084291187739462,30.0,30.0,0,0,,0.6185567010309279,,,2023-06
PRPP,2025-05,lifetime,0,0,,0.012605042016806723,,,0,0,,0.6185567010309279,,,
PRPP,2025-05,10y,0,0,,0.01327433628318584,,,0,0,,0.6395348837209303,,,
PRPP,2025-05,5y,0,0,,0.016304347826086956,,,0,0,,0.6282051282051282,,,
PRPP,2025-05,3y,0,0,,0.020833333333333332,,,0,0,,0.578125,,,
PSP,2025-05,lifetime,1,1,1.0,0.9029451137884873,47.0,47.0,0,0,,0.6185567010309279,,,2021-09
PSP,2025-05,10y,1,1,1.0,0.9208566108007449,47.0,47.0,0,0,,0.6185567010309279,,,2021-09
PSP,2025-05,5y,1,1,1.0,0.9739583333333334,47.0,47.0,0,0,,0.6185567010309279,,,2021-09
PSP,2025-05,3y,0,0,,0.9230769230769231,,,0,0,,0.6185567010309279,,,
PUBLIC WORKS DEPT OF STATE,2025-05,lifetime,1,1,1.0,0.9619358346927678,9.0,9.0,0,0,,0.6185567010309279,,,2017-03
PUBLIC WORKS DEPT OF STATE,2025-05,10y,1,1,1.0,0.9590909090909091,9.0,9.0,0,0,,0.6185567010309279,,,2017-03
