project_id,legacy_ocms_code,agency,sector,project_size_category,original_cost_crore,original_cost_log,planned_duration_months,pre_paimana_obs_months,historical_schedule_revision_count,historical_cost_revision_count,pre_paimana_max_schedule_slippage_months,pre_paimana_max_cost_escalation_pct
618693,N24000656,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,744.64,6.614242910001045,36.0,8,0,3,0.0,28550.0
618694,N24001766,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1011.29,6.919970370061396,33.0,2,0,0,0.0,0.0
618695,N24001762,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1146.22,7.045096903445133,27.0,2,0,0,0.0,0.0
618700,N24001824,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1863.09,7.53052827734174,46.0,2,0,0,0.0,0.0
618701,N24002067,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,178.18,5.188390887169432,30.0,1,0,0,0.0,0.0
618702,N24001425,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1100.88,7.004773090861635,8.0,3,0,1,0.0,0.0
618708,N24002074,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1231.74,7.1169946131264945,34.0,1,0,0,0.0,0.0
618709,N24001989,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,830.28,6.722966681544391,26.0,1,0,0,0.0,0.0
618710,N24001830,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2002.79,7.6027956662946945,41.0,2,0,0,0.0,0.0
618711,N24001629,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,796.65,6.6816699047470065,31.0,2,0,1,0.0,27800.0
618722,N24002036,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1843.59,7.520012309557389,37.0,1,0,0,0.0,0.0
618723,N24002040,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1554.21,7.349365863726654,37.0,1,0,0,0.0,0.0
618735,N24001759,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,909.84,6.814367250660464,53.0,2,0,0,0.0,0.0
618738,N24002062,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,3012.27,8.010781146798122,54.0,1,0,0,0.0,0.0
618739,N24002065,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1390.92,7.238439367978461,37.0,1,0,0,0.0,0.0
618740,N24002066,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1494.31,7.310088822188649,41.0,1,0,0,0.0,0.0
618741,N24001697,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1358.0,7.214504414151143,24.0,2,0,0,0.0,0.0
618744,N24002084,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1076.97,6.9828349217681565,35.0,1,0,0,0.0,0.0
618745,N24002114,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1097.59,7.001782818373009,38.0,1,0,0,0.0,0.0
618751,N24001921,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,581.65,6.367586663019273,49.0,1,0,0,0.0,0.0
618756,N24001605,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1103.86,7.007473909092552,45.0,2,0,0,0.0,0.0
618759,N24001849,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1063.72,6.9704671327783005,38.0,2,0,0,0.0,0.0
618760,N24001638,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,646.42,6.472995233816948,32.0,2,0,0,0.0,0.0
618761,N24001754,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,953.79,6.861491421012259,33.0,2,1,1,82.0,17420.0
618764,N24001639,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,864.23,6.762995367541572,55.0,2,1,1,50.0,0.0
618765,N24002083,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2146.86,7.672227276595896,40.0,1,0,0,0.0,0.0
618770,N24001729,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,326.79,5.792373159438054,20.0,2,0,0,0.0,0.0
618771,N24001820,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1484.83,7.303728817656686,46.0,2,0,0,0.0,0.0
618772,N24001988,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,591.99,6.385177535449128,56.0,1,0,0,0.0,0.0
618774,N24001712,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,690.0,6.53813982376767,35.0,2,1,1,125.0,0.0
618777,N24001986,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1047.32,6.954944161784595,18.0,1,0,0,0.0,0.0
618778,N24001823,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1852.12,7.524625984037425,36.0,2,0,0,0.0,0.0
618779,N24001795,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,490.4,6.197258460087078,21.0,2,1,1,35.0,342882685.71428573
618785,N24001630,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1501.02,7.314566147814657,43.0,2,0,0,0.0,0.0
618787,N24001785,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1373.06,7.225525139951141,39.0,2,0,1,0.0,0.0
618788,N24002043,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,927.22,6.833268773655311,39.0,1,0,0,0.0,0.0
618789,N24001631,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1525.31,7.330608336691529,43.0,2,0,0,0.0,0.0
618792,N24002042,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1322.13,7.187755420814441,37.0,1,0,0,0.0,0.0
618794,N24001644,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,524.88,6.265073049828404,33.0,2,0,0,0.0,0.0
618795,N24001642,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1474.77,7.2969351664599325,42.0,2,0,0,0.0,0.0
618796,N24000795,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,741.86,6.610507601660655,38.0,6,2,3,44.0,2030.8823529411764
618798,N24002095,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2555.5,7.846394414520054,39.0,1,0,0,0.0,0.0
618799,N24001599,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,440.16,6.089407621437946,57.0,2,0,1,0.0,0.0
618800,N24002109,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1301.37,7.171940960584945,38.0,1,0,0,0.0,0.0
618803,N24001856,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,648.75,6.4765876735216,27.0,2,1,1,75.0,0.0
618804,N24000811,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,314.43,5.753936787316924,33.0,6,3,3,18.0,0.0
618807,N24001979,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,609.43,6.414163626862126,37.0,1,0,0,0.0,0.0
618809,N24002101,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,809.51,6.697663679162542,46.0,1,0,0,0.0,0.0
618810,N24002100,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1003.38,6.912125714699672,44.0,1,0,0,0.0,0.0
618819,N24001647,National Highways Authority of India [NHAI],OTHER CENTRAL SECTOR,Major,183.03,5.215098787797103,18.0,2,1,1,0.0,0.0
618820,N24002079,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,742.25,6.6110324618782075,24.0,1,0,0,0.0,0.0
618821,N24002080,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,762.75,6.638240510485805,24.0,1,0,0,0.0,0.0
618825,N24001750,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,622.04,6.434610722183835,40.0,2,0,0,0.0,0.0
618826,N24001980,DESIGN CHAINAGE KM 0.000,OTHER CENTRAL SECTOR,Major,907.76,6.812081032913731,33.0,1,0,0,0.0,0.0
618827,N24001983,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,972.63,6.881031354674352,34.0,1,0,0,0.0,0.0
618828,N24002053,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1232.0,7.117205503164344,41.0,1,0,0,0.0,0.0
618829,N24001590,National Highways Authority of India [NHAI],OTHER CENTRAL SECTOR,Mega,1129.48,7.03039760027449,37.0,2,0,0,0.0,0.0
618830,N24002054,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1390.77,7.238331597357346,37.0,1,0,0,0.0,0.0
618833,N24000592,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,829.97,6.722593693120756,48.0,8,3,2,43.0,20650.0
618834,N24001827,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,162.73,5.098218729651401,12.0,2,0,0,0.0,0.0
618835,N24001792,National Highways Authority of India [NHAI],OTHER CENTRAL SECTOR,Major,698.4,6.550222824629276,25.0,2,0,0,0.0,0.0
618836,N24001834,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,839.0,6.733401891837359,24.0,2,0,0,0.0,0.0
618837,N24001835,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,986.0,6.894670039433482,24.0,2,0,1,0.0,9.657102869139258
618838,N24001558,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,736.75,6.603605013823048,33.0,2,0,0,0.0,0.0
618839,N24000696,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,950.64,6.858186812013643,54.0,7,3,4,50.0,0.0
618840,N24000480,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1041.1,6.948993186998382,40.0,9,1,0,44.0,0.0
618841,N24001699,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,312.58,5.748054510932304,33.0,2,0,0,0.0,0.0
618845,N24001429,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1294.47,7.166628842651828,44.0,2,0,0,0.0,0.0
618847,N24001431,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1872.68,7.535659690480145,31.0,2,0,0,0.0,0.0
618849,N24001809,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,469.95,6.154751931268826,22.0,2,0,0,0.0,0.0
618850,N24000613,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1273.71,7.150473980741237,46.0,8,4,3,45.0,423.1578947368421
618852,N24001810,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,190.6,5.25540986553676,28.0,2,0,0,0.0,0.0
618854,N24001306,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,724.6,6.5869988988009265,29.0,4,0,2,0.0,0.0
618855,N24001727,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,762.62,6.638070283232011,35.0,2,0,0,0.0,0.0
618856,N24002094,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1212.26,7.101066230575693,38.0,1,0,0,0.0,0.0
618859,N24001732,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,540.97,6.295210649354242,34.0,2,0,0,0.0,0.0
618861,N24001709,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,897.45,6.800671056372463,31.0,2,0,0,0.0,0.0
618864,N24001851,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1738.2,7.461180516366945,38.0,2,1,1,0.0,600046175.0
618878,N24002050,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,696.65,6.547717544338216,43.0,1,0,0,0.0,0.0
618883,N24002086,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1706.47,7.442768021744479,33.0,1,0,0,0.0,0.0
618884,N24002087,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1493.14,7.309306069468424,36.0,1,0,0,0.0,0.0
618885,N24002089,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,617.87,6.427895234473026,32.0,1,0,0,0.0,0.0
618887,N24001687,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1331.77,7.195014762155646,24.0,2,0,0,0.0,0.0
618888,N24002052,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1146.19,7.045070752931492,38.0,1,0,0,0.0,0.0
618889,N24001808,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1322.95,7.18837497143341,45.0,2,0,0,0.0,0.0
618890,N24002051,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,739.39,6.607177074395275,39.0,1,0,0,0.0,0.0
618894,N24001602,NEW NH-83,CIVIL AVIATION,Mega,1409.38,7.2516144506087565,47.0,2,1,1,0.0,700.0
618895,N24001601,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1051.69,6.9591040718296195,48.0,2,0,0,0.0,0.0
618896,N24001680,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1409.68,7.251827136621199,43.0,2,0,0,0.0,0.0
618897,N24000708,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1227.87,7.113850326916732,35.0,7,3,0,55.0,0.0
618902,N24000723,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,573.7,6.353848165513696,47.0,7,2,3,47.0,0.0
618903,N24000665,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,672.89,6.513066892845188,36.0,8,0,3,0.0,908.7620759379914
618904,N24000187,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,575.0,6.3561076606958915,30.0,11,0,0,0.0,0.0
618906,N24001643,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,857.91,6.755664143503331,42.0,2,0,0,0.0,0.0
618908,N24002081,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,153.61,5.040905817114504,29.0,1,0,0,0.0,0.0
618909,N24000788,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,841.57,6.736456744828474,54.0,2,0,0,0.0,0.0
618910,N24001749,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,557.55,6.325344140016857,24.0,2,0,0,0.0,0.0
618911,N24002090,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,646.27,6.472763518115628,44.0,1,0,0,0.0,0.0
618913,N24000739,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,503.88,6.224320777275984,41.0,7,3,3,87.0,34775.0
618915,N24001304,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,446.97,6.104726265887063,85.0,4,0,2,0.0,0.0
618916,N24001305,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,464.09,6.14223093524638,85.0,4,0,2,0.0,0.0
618919,N24001984,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,887.28,6.789287008606059,31.0,1,0,0,0.0,0.0
618921,N24002049,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1703.48,7.441015357862887,49.0,1,0,0,0.0,0.0
618925,N24001738,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,300.79,5.709731411258612,25.0,2,0,0,0.0,0.0
618935,N24002044,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,629.16,6.445973755395069,24.0,1,0,0,0.0,0.0
618936,N24001635,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1269.5,7.1471658027602185,35.0,2,0,0,0.0,0.0
618937,N24001799,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1166.96,7.063013916226403,32.0,2,0,0,0.0,0.0
618938,N24001796,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1013.33,6.921983574992768,31.0,2,0,0,0.0,0.0
618942,N24001677,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,226.76,5.428292442969782,18.0,2,0,0,0.0,0.0
618945,N24001522,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1307.95,7.176980568083351,36.0,2,0,0,0.0,0.0
618946,N24002057,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1443.77,7.275705418327543,29.0,1,0,0,0.0,0.0
618947,N24001596,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1302.72,7.172976995503735,20.0,2,0,0,0.0,0.0
618949,N24002055,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1444.94,7.276514908081886,33.0,1,0,0,0.0,0.0
618951,N24001589,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,755.26,6.628385232398122,42.0,2,0,0,0.0,0.0
618952,N24000714,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2598.0,7.8628820346414905,82.0,7,3,3,81.0,350.5
618953,N24001371,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1101.99,7.0057799530292675,46.0,3,1,1,42.0,0.0
618955,N24000813,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,496.2,6.208992359636556,44.0,6,5,4,111.0,71450.0
618960,N24002105,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1378.36,7.229374902461615,34.0,1,0,0,0.0,0.0
618968,N24001735,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1428.19,7.264863129203421,29.0,2,1,1,79.0,0.0
618969,N24001628,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2155.95,7.676450465777419,39.0,2,0,0,0.0,0.0
618970,N24001734,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1335.45,7.197772123730637,29.0,2,0,0,0.0,0.0
619003,N24000852,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,478.74,6.173244290480884,38.0,6,2,0,18.0,0.0
619010,N24002027,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,500.88,6.218361047291499,38.0,1,0,0,0.0,0.0
619013,N24000320,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,508.76,6.233940026721684,132.0,9,1,3,69.0,72.28388147846451
619038,N24001396,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,497.09,6.210780783587805,19.0,3,0,0,0.0,0.0
619042,N24001907,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,169.15,5.136680400946915,32.0,1,0,0,0.0,0.0
619059,N24000765,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,323.98,5.78376364197463,6.0,6,0,3,0.0,2132.165050956997
619063,N24001557,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1636.15,7.400712204205645,32.0,2,0,0,0.0,0.0
619064,N24001786,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1259.0,7.138866999945524,36.0,2,0,0,0.0,0.0
619068,N24002048,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2414.67,7.78973196032155,35.0,1,0,0,0.0,0.0
619071,N24001681,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2032.15,7.617341593493855,36.0,2,0,0,0.0,0.0
619072,N24001674,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1240.6,7.124156149428954,24.0,2,0,0,0.0,0.0
619078,N24000726,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1155.16,7.052859447959276,46.0,7,2,0,134.0,0.0
619087,N24002035,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2070.44,7.635999296579512,24.0,1,0,0,0.0,0.0
619089,N24001547,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1909.98,7.5553714784607555,46.0,2,0,0,0.0,0.0
619090,N24001781,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2067.67,7.634661167682778,45.0,2,0,0,0.0,0.0
619094,N24001694,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1243.57,7.126545367714767,58.0,2,0,0,0.0,0.0
619095,N24001607,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,332.0,5.808142489980444,19.0,2,0,1,0.0,0.0
619096,N24000462,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1655.01,7.4121663735743155,49.0,9,0,3,0.0,25525.0
619098,N24000784,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1424.77,7.262467297642978,60.0,6,2,0,148.0,0.0
619109,N24001668,PACKAGE ? OD-3,COAL,Mega,1249.0,7.1308988302963465,37.0,2,0,0,0.0,0.0
619111,N24001837,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,663.6,6.499185355920494,37.0,2,0,1,0.0,27366.666666666668
619112,N24001836,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,824.29,6.71573483971922,44.0,2,0,0,0.0,0.0
619118,N24000619,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,2510.04,7.828452288939109,35.0,8,1,1,34.0,57144230.95238095
619119,N24000715,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,686.65,6.533279987560717,31.0,7,4,3,54.0,34525.0
619122,N24001771,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1479.22,7.299946004359694,54.0,2,0,0,0.0,0.0
619129,N24001721,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1008.99,6.917695708796191,63.0,2,0,0,0.0,0.0
619130,N24002111,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,825.94,6.717732141001144,82.0,1,0,0,0.0,0.0
619131,N24000826,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,505.35,6.227228129778294,55.0,6,3,3,25.0,20365.75342465753
619132,N24001774,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1524.03,7.329769360979165,35.0,2,0,0,0.0,0.0
619134,N24002098,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1641.66,7.4040721580954525,43.0,1,0,0,0.0,0.0
619138,N24001682,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,294.62,5.689074845783927,28.0,2,0,0,0.0,0.0
619140,N24001981,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1398.84,7.244113223357954,39.0,1,0,0,0.0,0.0
619141,N24002033,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,909.47,6.813960949695675,41.0,1,0,0,0.0,0.0
619146,N24000569,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,723.64,6.585674979807903,40.0,8,3,4,40.0,1066.4224707858343
619147,N24001793,PKG- III,CIVIL AVIATION,Major,485.75,6.187750644252309,18.0,2,0,0,0.0,0.0
619149,N24001495,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,930.0,6.836259277277067,24.0,2,0,0,0.0,0.0
619152,N24000507,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1167.45,7.063433363161815,48.0,9,4,2,48.0,0.0
619153,N24001812,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1002.11,6.910860452935552,38.0,2,1,1,16.0,32975.0
619155,N24001526,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1377.79,7.228961581932917,38.0,2,0,0,0.0,0.0
619157,N24000734,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,614.48,6.4224024511891775,43.0,7,3,3,53.0,69400.0
619158,N24000733,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,633.68,6.453120934865889,55.0,7,3,3,62.0,69350.0
619162,N24001753,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,570.98,6.349104025733542,28.0,2,0,0,0.0,0.0
619163,N24001502,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,624.45,6.438471390660751,24.0,2,0,0,0.0,0.0
619168,N24001733,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1602.48,7.379931546339491,29.0,2,0,0,0.0,0.0
626030,N24001419,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,458.59,6.130334787687412,32.0,3,0,1,0.0,1856158.2366589329
63117,N24001484,NHAI,ROAD TRANSPORT & HIGHWAYS,Major,804.69,6.691699053138545,17.0,2,0,0,0.0,0.0
64535,N24001901,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,152.93,5.036497953621983,42.0,1,0,0,0.0,0.0
67880,N24001917,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,278.97,5.634682454571901,50.0,1,0,0,0.0,0.0
68617,N24001323,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,486.45,6.189187721075281,7.0,3,1,2,0.0,18.058690744920995
69000,N24001082,MoRTH,ROAD TRANSPORT & HIGHWAYS,Major,223.46,5.41369751758811,21.0,5,0,0,0.0,0.0
696890,N24001515,NHAI,ROAD TRANSPORT & HIGHWAYS,Mega,1542.02,7.341496814041958,41.0,2,0,0,0.0,0.0
69875,N24001978,NHIDCL,ROAD TRANSPORT & HIGHWAYS,Major,497.18,6.210961457501995,38.0,1,0,0,0.0,0.0
701101,N04000082,AAI,CIVIL AVIATION,Mega,1216.9,7.104883343093065,53.0,5,0,2,0.0,0.0
701105,N04000095,AAI,CIVIL AVIATION,Major,255.69,5.5478691311385475,46.0,3,1,2,0.0,0.0
701107,N04000091,AAI,CIVIL AVIATION,Major,611.8,6.418038618426381,35.0,4,0,0,0.0,0.0
701121,N04000103,AAI,CIVIL AVIATION,Major,347.15,5.852633421388556,32.0,1,0,0,0.0,0.0
701126,N04000099,AAI,CIVIL AVIATION,Mega,1305.0,7.174724309836376,42.0,2,0,0,0.0,0.0
701127,N04000101,AAI,CIVIL AVIATION,Major,480.0,6.175867270105761,30.0,2,0,0,0.0,0.0
701128,N04000104,AAI,CIVIL AVIATION,Major,887.0,6.78897174299217,33.0,1,0,0,0.0,0.0
701167,N28000150,CPWD FOR HEALTH,OTHER CENTRAL SECTOR,Mega,1828.0,7.511524648390866,78.0,4,0,0,0.0,0.0
701171,N21000031,HITES,COAL,Mega,1110.55,7.013510716648001,67.0,2,0,1,0.0,0.5154639175257731
701173,N21000032,HITES,OTHER CENTRAL SECTOR,Mega,1294.34,7.166528487936422,48.0,1,0,0,0.0,0.0
701228,N16000285,GAIL,PETROLEUM & NATURAL GAS,Mega,2915.0,7.977968093128549,42.0,7,0,0,0.0,0.0
701263,N16000513,HPCLRRL(JV),CIVIL AVIATION,Mega,43129.0,10.671974089641889,60.0,1,0,0,0.0,0.0
701289,N16000412,IOCL,PETROLEUM & NATURAL GAS,Mega,34627.0,10.452417882335665,43.0,3,0,0,0.0,0.0
701324,N16000386,IOCL,PETROLEUM & NATURAL GAS,Mega,14810.0,9.603125426926972,39.0,5,0,2,0.0,5083.333333333334
701329,N16000409,IOCL,PETROLEUM & NATURAL GAS,Mega,18936.0,9.848872959262906,47.0,4,1,2,0.0,0.0
701343,N16000388,GAIL,PETROLEUM & NATURAL GAS,Mega,2658.34,7.885833250688059,34.0,4,0,2,0.0,0.0
701344,N16000391,GAIL,PETROLEUM & NATURAL GAS,Mega,1030.65,6.938914741231239,32.0,4,2,2,0.0,0.0
701346,N16000439,IGGL,COAL,Mega,9265.0,9.134107065976593,40.0,3,0,2,0.0,0.0
701349,N16000394,NRL,PETROLEUM & NATURAL GAS,Mega,10228.0,9.232982102457008,69.0,4,0,0,0.0,0.0
701350,N16000449,OIL,PETROLEUM & NATURAL GAS,Major,860.0,6.7580945044277305,42.0,2,0,0,0.0,0.0
701354,N16000398,GAIL,PETROLEUM & NATURAL GAS,Mega,7844.25,8.967663532090862,35.0,4,2,2,0.0,0.0
701415,N30000002,PPA,OTHER CENTRAL SECTOR,Mega,10151.04,9.225429949496785,133.0,5,0,2,0.0,0.0
701565,N25000072,IWAI,COAL,Mega,5369.18,8.588616706494216,62.0,5,2,2,0.0,0.0
702625,N28000124,MPMRCL,CIVIL AVIATION,Mega,6941.4,8.845402815044086,51.0,5,0,2,0.0,0.0
702626,N28000125,MPMRCL,CIVIL AVIATION,Mega,7500.8,8.922898270729009,51.0,5,0,0,0.0,0.0
702627,N28000148,PATNA METRO RAI,CIVIL AVIATION,Mega,13365.77,9.500527055269986,64.0,4,0,0,0.0,0.0
702628,N28000144,LMRCL,OTHER CENTRAL SECTOR,Mega,11076.48,9.312669497610493,58.0,4,0,2,0.0,0.0
702629,N28000145,LMRCL,OTHER CENTRAL SECTOR,Mega,8379.62,9.033677176419515,58.0,4,1,3,0.0,0.0
702630,N28000138,AMR,CIVIL AVIATION,Mega,12020.32,9.39443701903147,60.0,5,1,2,0.0,0.0
702631,N28000137,AMR,CIVIL AVIATION,Mega,5384.17,8.591404158265824,60.0,5,0,2,0.0,0.0
702632,N28000135,DMRC,OTHER CENTRAL SECTOR,Mega,24948.65,10.124615073025158,68.0,5,0,0,0.0,0.0
702633,N28000134,NCRTC,OTHER CENTRAL SECTOR,Mega,30274.0,10.318077568421293,75.0,5,0,0,0.0,0.0
